Photo file Name,Date,Time,Direction,Latitude,Longitude,Position Accuracy,Altitude,Datum,Capture Mode Detail,Project Name,Photo Description,Watermark
Solocator (2020-01-05 11.25.48)-247,05 Jan 2020,11:25:48,158,47.555584,-122.250576 ,±52ft,38.030285,WGS 84,Bearing: 158 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.25.54)-134,05 Jan 2020,11:25:54,265,47.555587,-122.250579 ,±52ft,38.032879,WGS 84,Bearing: 265 W,,,Your Watermark - See Settings
Solocator (2020-01-05 11.25.58)-270,05 Jan 2020,11:25:58,190,47.555576,-122.250619 ,±52ft,37.969002,WGS 84,Bearing: 190 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.26.04)-139,05 Jan 2020,11:26:4,218,47.555564,-122.250643 ,±52ft,37.936539,WGS 84,Bearing: 218 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.26.09)-127,05 Jan 2020,11:26:9,203,47.555583,-122.250602 ,±52ft,37.946297,WGS 84,Bearing: 203 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.26.13)-166,05 Jan 2020,11:26:13,207,47.555578,-122.250607 ,±52ft,37.993835,WGS 84,Bearing: 207 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.26.21)-98,05 Jan 2020,11:26:21,216,47.555556,-122.250609 ,±52ft,38.059513,WGS 84,Bearing: 216 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.26.24)-140,05 Jan 2020,11:26:24,176,47.555541,-122.250637 ,±52ft,38.058941,WGS 84,Bearing: 176 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.26.30)-161,05 Jan 2020,11:26:30,272,47.555544,-122.250643 ,±52ft,38.018032,WGS 84,Bearing: 272 W,,,Your Watermark - See Settings
Solocator (2020-01-05 11.26.37)-255,05 Jan 2020,11:26:37,177,47.555536,-122.250633 ,±52ft,38.033920,WGS 84,Bearing: 177 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.26.43)-175,05 Jan 2020,11:26:43,157,47.555502,-122.250608 ,±52ft,38.125763,WGS 84,Bearing: 157 SE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.26.51)-241,05 Jan 2020,11:26:51,122,47.555495,-122.250599 ,±52ft,38.176777,WGS 84,Bearing: 122 SE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.26.58)-212,05 Jan 2020,11:26:58,202,47.555503,-122.250602 ,±52ft,38.180531,WGS 84,Bearing: 202 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.27.02)-30,05 Jan 2020,11:27:2,46,47.555509,-122.250611 ,±52ft,38.130798,WGS 84,Bearing: 46 NE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.27.06)-69,05 Jan 2020,11:27:6,154,47.555506,-122.250571 ,±52ft,38.251289,WGS 84,Bearing: 154 SE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.27.11)-78,05 Jan 2020,11:27:11,84,47.555509,-122.250574 ,±52ft,38.241486,WGS 84,Bearing: 84 E,,,Your Watermark - See Settings
Solocator (2020-01-05 11.27.21)-91,05 Jan 2020,11:27:21,204,47.555497,-122.250577 ,±52ft,38.211304,WGS 84,Bearing: 204 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.27.25)-218,05 Jan 2020,11:27:25,182,47.555496,-122.250592 ,±52ft,38.215488,WGS 84,Bearing: 182 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.27.32)-113,05 Jan 2020,11:27:32,94,47.555516,-122.250610 ,±52ft,38.125370,WGS 84,Bearing: 94 E,,,Your Watermark - See Settings
Solocator (2020-01-05 11.27.53)-115,05 Jan 2020,11:27:53,243,47.555539,-122.250723 ,±52ft,37.777527,WGS 84,Bearing: 243 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.28.17)-186,05 Jan 2020,11:28:17,287,47.555605,-122.250567 ,±52ft,37.920750,WGS 84,Bearing: 287 W,,,Your Watermark - See Settings
Solocator (2020-01-05 11.28.24)-164,05 Jan 2020,11:28:24,271,47.555616,-122.250591 ,±52ft,37.797981,WGS 84,Bearing: 271 W,,,Your Watermark - See Settings
Solocator (2020-01-05 11.28.33)-17,05 Jan 2020,11:28:33,201,47.555627,-122.250561 ,±52ft,37.754025,WGS 84,Bearing: 201 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.28.41)-68,05 Jan 2020,11:28:41,168,47.555622,-122.250561 ,±52ft,37.791893,WGS 84,Bearing: 168 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.28.57)-194,05 Jan 2020,11:28:57,173,47.555602,-122.250539 ,±52ft,37.816868,WGS 84,Bearing: 173 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.29.01)-214,05 Jan 2020,11:29:1,311,47.555608,-122.250541 ,±52ft,37.803757,WGS 84,Bearing: 311 NW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.29.09)-109,05 Jan 2020,11:29:9,164,47.555613,-122.250521 ,±52ft,37.641991,WGS 84,Bearing: 164 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.29.13)-65,05 Jan 2020,11:29:13,205,47.555630,-122.250510 ,±52ft,37.511936,WGS 84,Bearing: 205 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.29.17)-223,05 Jan 2020,11:29:17,241,47.555634,-122.250504 ,±52ft,37.339954,WGS 84,Bearing: 241 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.29.21)-42,05 Jan 2020,11:29:21,4,47.555640,-122.250490 ,±52ft,37.281174,WGS 84,Bearing: 4 N,,,Your Watermark - See Settings
Solocator (2020-01-05 11.29.28)-153,05 Jan 2020,11:29:28,28,47.555687,-122.250426 ,±52ft,36.264114,WGS 84,Bearing: 28 NE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.29.33)-135,05 Jan 2020,11:29:33,10,47.555708,-122.250446 ,±52ft,36.207336,WGS 84,Bearing: 10 N,,,Your Watermark - See Settings
Solocator (2020-01-05 11.29.36)-143,05 Jan 2020,11:29:36,27,47.555712,-122.250426 ,±52ft,36.002327,WGS 84,Bearing: 27 NE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.29.43)-33,05 Jan 2020,11:29:43,33,47.555691,-122.250407 ,±52ft,35.933331,WGS 84,Bearing: 33 NE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.30.02)-3,05 Jan 2020,11:30:2,354,47.555685,-122.250315 ,±52ft,35.223701,WGS 84,Bearing: 354 N,,,Your Watermark - See Settings
Solocator (2020-01-05 11.30.07)-263,05 Jan 2020,11:30:7,23,47.555692,-122.250362 ,±52ft,35.556309,WGS 84,Bearing: 23 NE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.30.13)-6,05 Jan 2020,11:30:13,53,47.555664,-122.250363 ,±52ft,35.785641,WGS 84,Bearing: 53 NE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.30.31)-220,05 Jan 2020,11:30:31,207,47.555668,-122.250412 ,±52ft,36.288120,WGS 84,Bearing: 207 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.30.38)-43,05 Jan 2020,11:30:38,187,47.555674,-122.250431 ,±52ft,36.284225,WGS 84,Bearing: 187 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.30.43)-183,05 Jan 2020,11:30:43,188,47.555668,-122.250470 ,±52ft,36.652237,WGS 84,Bearing: 188 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.30.47)-87,05 Jan 2020,11:30:47,209,47.555660,-122.250513 ,±52ft,36.979153,WGS 84,Bearing: 209 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.30.50)-45,05 Jan 2020,11:30:50,200,47.555677,-122.250495 ,±52ft,36.944397,WGS 84,Bearing: 200 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.31.00)-119,05 Jan 2020,11:31:0,252,47.555708,-122.250516 ,±52ft,36.789085,WGS 84,Bearing: 252 W,,,Your Watermark - See Settings
Solocator (2020-01-05 11.31.05)-215,05 Jan 2020,11:31:5,240,47.555724,-122.250464 ,±52ft,30.776287,WGS 84,Bearing: 240 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.31.23)-204,05 Jan 2020,11:31:23,88,47.555717,-122.250577 ,±52ft,37.105560,WGS 84,Bearing: 88 E,,,Your Watermark - See Settings
Solocator (2020-01-05 11.31.57)-18,05 Jan 2020,11:31:57,187,47.555657,-122.250791 ,±52ft,37.338070,WGS 84,Bearing: 187 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.32.06)-244,05 Jan 2020,11:32:6,64,47.555642,-122.250819 ,±52ft,37.324497,WGS 84,Bearing: 64 NE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.32.32)-176,05 Jan 2020,11:32:32,172,47.555676,-122.250936 ,±52ft,36.673931,WGS 84,Bearing: 172 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.32.36)-58,05 Jan 2020,11:32:36,184,47.555683,-122.250945 ,±104ft,36.742645,WGS 84,Bearing: 184 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.32.41)-251,05 Jan 2020,11:32:41,94,47.555696,-122.250964 ,±104ft,36.670628,WGS 84,Bearing: 94 E,,,Your Watermark - See Settings
Solocator (2020-01-05 11.32.54)-80,05 Jan 2020,11:32:54,208,47.555695,-122.251007 ,±104ft,36.426819,WGS 84,Bearing: 208 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.32.59)-207,05 Jan 2020,11:32:59,318,47.555763,-122.250961 ,±104ft,36.625862,WGS 84,Bearing: 318 NW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.33.03)-169,05 Jan 2020,11:33:3,239,47.555799,-122.250923 ,±104ft,36.807064,WGS 84,Bearing: 239 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.33.06)-50,05 Jan 2020,11:33:6,345,47.555800,-122.250913 ,±104ft,36.991394,WGS 84,Bearing: 345 N,,,Your Watermark - See Settings
Solocator (2020-01-05 11.33.11)-178,05 Jan 2020,11:33:11,321,47.555773,-122.250918 ,±104ft,36.947712,WGS 84,Bearing: 321 NW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.33.16)-107,05 Jan 2020,11:33:16,345,47.555725,-122.250907 ,±104ft,36.953751,WGS 84,Bearing: 345 N,,,Your Watermark - See Settings
Solocator (2020-01-05 11.33.32)-38,05 Jan 2020,11:33:32,84,47.555700,-122.250909 ,±104ft,36.897221,WGS 84,Bearing: 84 E,,,Your Watermark - See Settings
Solocator (2020-01-05 11.33.37)-265,05 Jan 2020,11:33:37,278,47.555690,-122.250953 ,±52ft,36.625435,WGS 84,Bearing: 278 W,,,Your Watermark - See Settings
Solocator (2020-01-05 11.33.55)-142,05 Jan 2020,11:33:55,300,47.555657,-122.250813 ,±52ft,37.276520,WGS 84,Bearing: 300 NW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.34.44)-39,05 Jan 2020,11:34:44,311,47.555656,-122.250714 ,±104ft,37.407215,WGS 84,Bearing: 311 NW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.35.22)-111,05 Jan 2020,11:35:22,201,47.555748,-122.250627 ,±52ft,37.145870,WGS 84,Bearing: 201 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.35.50)-125,05 Jan 2020,11:35:50,266,47.555790,-122.250723 ,±52ft,37.036541,WGS 84,Bearing: 266 W,,,Your Watermark - See Settings
Solocator (2020-01-05 11.36.00)-40,05 Jan 2020,11:36:0,195,47.555825,-122.250693 ,±52ft,36.823471,WGS 84,Bearing: 195 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.36.05)-20,05 Jan 2020,11:36:5,219,47.555830,-122.250707 ,±52ft,36.852524,WGS 84,Bearing: 219 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.36.14)-44,05 Jan 2020,11:36:14,127,47.555837,-122.250716 ,±52ft,36.905209,WGS 84,Bearing: 127 SE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.36.33)-192,05 Jan 2020,11:36:33,182,47.555826,-122.250716 ,±52ft,36.898830,WGS 84,Bearing: 182 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.36.38)-268,05 Jan 2020,11:36:38,43,47.555796,-122.250711 ,±52ft,36.973450,WGS 84,Bearing: 43 NE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.36.57)-237,05 Jan 2020,11:36:57,303,47.555750,-122.250793 ,±52ft,37.254898,WGS 84,Bearing: 303 NW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.37.22)-260,05 Jan 2020,11:37:22,237,47.555746,-122.250718 ,±52ft,37.152191,WGS 84,Bearing: 237 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.37.54)-64,05 Jan 2020,11:37:54,80,47.555761,-122.250832 ,±52ft,37.289028,WGS 84,Bearing: 80 E,,,Your Watermark - See Settings
Solocator (2020-01-05 11.37.59)-184,05 Jan 2020,11:37:59,98,47.555784,-122.250836 ,±52ft,37.285343,WGS 84,Bearing: 98 E,,,Your Watermark - See Settings
Solocator (2020-01-05 11.38.10)-222,05 Jan 2020,11:38:10,75,47.555807,-122.250867 ,±52ft,37.176445,WGS 84,Bearing: 75 E,,,Your Watermark - See Settings
Solocator (2020-01-05 11.38.16)-243,05 Jan 2020,11:38:16,151,47.555810,-122.250906 ,±52ft,37.027222,WGS 84,Bearing: 151 SE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.38.25)-63,05 Jan 2020,11:38:25,111,47.555871,-122.250943 ,±52ft,36.962963,WGS 84,Bearing: 111 E,,,Your Watermark - See Settings
Solocator (2020-01-05 11.38.37)-106,05 Jan 2020,11:38:37,48,47.555934,-122.251013 ,±52ft,37.021461,WGS 84,Bearing: 48 NE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.38.50)-256,05 Jan 2020,11:38:50,238,47.555928,-122.251003 ,±52ft,37.036667,WGS 84,Bearing: 238 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.42.05)-264,05 Jan 2020,11:42:5,170,47.556149,-122.250639 ,±52ft,36.794617,WGS 84,Bearing: 170 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.42.11)-195,05 Jan 2020,11:42:11,198,47.556131,-122.250662 ,±52ft,37.015545,WGS 84,Bearing: 198 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.42.16)-208,05 Jan 2020,11:42:16,207,47.556133,-122.250672 ,±52ft,37.074066,WGS 84,Bearing: 207 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.42.19)-118,05 Jan 2020,11:42:19,209,47.556121,-122.250687 ,±52ft,37.186371,WGS 84,Bearing: 209 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.42.26)-209,05 Jan 2020,11:42:26,183,47.556101,-122.250725 ,±52ft,37.491360,WGS 84,Bearing: 183 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.42.30)-100,05 Jan 2020,11:42:30,81,47.556082,-122.250755 ,±52ft,37.613586,WGS 84,Bearing: 81 E,,,Your Watermark - See Settings
Solocator (2020-01-05 11.42.36)-138,05 Jan 2020,11:42:36,150,47.556096,-122.250750 ,±52ft,37.604744,WGS 84,Bearing: 150 SE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.42.42)-232,05 Jan 2020,11:42:42,200,47.556105,-122.250763 ,±52ft,37.823902,WGS 84,Bearing: 200 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.42.46)-235,05 Jan 2020,11:42:46,266,47.556101,-122.250745 ,±52ft,37.608231,WGS 84,Bearing: 266 W,,,Your Watermark - See Settings
Solocator (2020-01-05 11.42.54)-250,05 Jan 2020,11:42:54,225,47.556103,-122.250800 ,±52ft,37.991211,WGS 84,Bearing: 225 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.42.57)-201,05 Jan 2020,11:42:57,250,47.556106,-122.250818 ,±52ft,38.167713,WGS 84,Bearing: 250 W,,,Your Watermark - See Settings
Solocator (2020-01-05 11.43.04)-99,05 Jan 2020,11:43:4,251,47.556119,-122.250833 ,±52ft,38.261261,WGS 84,Bearing: 251 W,,,Your Watermark - See Settings
Solocator (2020-01-05 11.43.10)-71,05 Jan 2020,11:43:10,158,47.556136,-122.250849 ,±52ft,38.264317,WGS 84,Bearing: 158 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.43.28)-103,05 Jan 2020,11:43:28,300,47.556169,-122.250802 ,±52ft,38.111580,WGS 84,Bearing: 300 NW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.43.32)-57,05 Jan 2020,11:43:32,118,47.556146,-122.250832 ,±52ft,38.194130,WGS 84,Bearing: 118 SE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.43.43)-14,05 Jan 2020,11:43:43,232,47.556145,-122.250859 ,±52ft,38.221310,WGS 84,Bearing: 232 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.43.46)-124,05 Jan 2020,11:43:46,243,47.556156,-122.250858 ,±52ft,38.200256,WGS 84,Bearing: 243 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.43.53)-199,05 Jan 2020,11:43:53,145,47.556100,-122.250855 ,±52ft,38.232304,WGS 84,Bearing: 145 SE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.43.56)-48,05 Jan 2020,11:43:56,185,47.556094,-122.250888 ,±52ft,38.064213,WGS 84,Bearing: 185 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.44.12)-147,05 Jan 2020,11:44:12,251,47.556059,-122.250927 ,±52ft,37.746914,WGS 84,Bearing: 251 W,,,Your Watermark - See Settings
Solocator (2020-01-05 11.44.18)-27,05 Jan 2020,11:44:18,202,47.556105,-122.250842 ,±52ft,38.189285,WGS 84,Bearing: 202 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.44.25)-198,05 Jan 2020,11:44:25,290,47.556141,-122.250844 ,±52ft,38.246052,WGS 84,Bearing: 290 W,,,Your Watermark - See Settings
Solocator (2020-01-05 11.44.30)-137,05 Jan 2020,11:44:30,312,47.556169,-122.250798 ,±52ft,38.151192,WGS 84,Bearing: 312 NW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.44.34)-94,05 Jan 2020,11:44:34,20,47.556203,-122.250748 ,±52ft,37.755791,WGS 84,Bearing: 20 N,,,Your Watermark - See Settings
Solocator (2020-01-05 11.44.42)-168,05 Jan 2020,11:44:42,268,47.556245,-122.250685 ,±52ft,37.039131,WGS 84,Bearing: 268 W,,,Your Watermark - See Settings
Solocator (2020-01-05 11.44.46)-190,05 Jan 2020,11:44:46,350,47.556251,-122.250646 ,±52ft,36.672207,WGS 84,Bearing: 350 N,,,Your Watermark - See Settings
Solocator (2020-01-05 11.44.55)-240,05 Jan 2020,11:44:55,106,47.556272,-122.250636 ,±52ft,36.413452,WGS 84,Bearing: 106 E,,,Your Watermark - See Settings
Solocator (2020-01-05 11.45.00)-151,05 Jan 2020,11:45:0,51,47.556261,-122.250646 ,±52ft,36.528297,WGS 84,Bearing: 51 NE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.45.04)-102,05 Jan 2020,11:45:4,89,47.556259,-122.250657 ,±52ft,36.658230,WGS 84,Bearing: 89 E,,,Your Watermark - See Settings
Solocator (2020-01-05 11.45.09)-53,05 Jan 2020,11:45:9,359,47.556262,-122.250646 ,±52ft,36.588440,WGS 84,Bearing: 359 N,,,Your Watermark - See Settings
Solocator (2020-01-05 11.45.14)-202,05 Jan 2020,11:45:14,311,47.556265,-122.250635 ,±104ft,36.526779,WGS 84,Bearing: 311 NW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.45.59)-56,05 Jan 2020,11:45:59,246,47.556304,-122.250859 ,±52ft,38.238800,WGS 84,Bearing: 246 SW,,,Your Watermark - See Settings
Solocator (2020-01-05 11.47.00)-242,05 Jan 2020,11:47:0,23,47.556152,-122.250957 ,±52ft,37.826565,WGS 84,Bearing: 23 NE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.47.05)-41,05 Jan 2020,11:47:5,141,47.556125,-122.250957 ,±52ft,37.863991,WGS 84,Bearing: 141 SE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.47.09)-15,05 Jan 2020,11:47:9,126,47.556117,-122.250965 ,±52ft,37.839188,WGS 84,Bearing: 126 SE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.47.14)-216,05 Jan 2020,11:47:14,68,47.556142,-122.250958 ,±52ft,37.846786,WGS 84,Bearing: 68 NE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.47.28)-203,05 Jan 2020,11:47:28,135,47.556204,-122.251004 ,±52ft,37.693317,WGS 84,Bearing: 135 SE,,,Your Watermark - See Settings
Solocator (2020-01-05 11.48.07)-96,05 Jan 2020,11:48:7,184,47.556321,-122.251032 ,±52ft,37.600750,WGS 84,Bearing: 184 S,,,Your Watermark - See Settings
Solocator (2020-01-05 11.58.18)-258,05 Jan 2020,11:58:18,111,47.556244,-122.251094 ,±104ft,33.837471,WGS 84,BLDG Facade: West Elevation,,,Your Watermark - See Settings
Solocator (2020-01-05 11.58.46)-16,05 Jan 2020,11:58:46,347,47.555852,-122.251085 ,±524ft,36.466686,WGS 84,BLDG Facade: South Elevation,,,Your Watermark - See Settings
Solocator (2020-01-05 11.58.53)-238,05 Jan 2020,11:58:53,337,47.555844,-122.250692 ,±157ft,36.572281,WGS 84,BLDG Facade: South East Elevation,,,Your Watermark - See Settings
Solocator (2020-01-05 11.59.41)-72,05 Jan 2020,11:59:41,339,47.555438,-122.250841 ,±603ft,37.853851,WGS 84,BLDG Facade: South Elevation,,,Your Watermark - See Settings
Solocator (2020-01-05 11.59.53)-83,05 Jan 2020,11:59:53,357,47.555241,-122.250632 ,±104ft,38.401371,WGS 84,BLDG Facade: South Elevation,,,Your Watermark - See Settings
Solocator (2020-01-05 11.59.57)-8,05 Jan 2020,11:59:57,1,47.555243,-122.250572 ,±104ft,38.400856,WGS 84,BLDG Facade: South Elevation,,,Your Watermark - See Settings
Solocator (2020-01-05 12.00.02)-245,05 Jan 2020,12:00:2,294,47.555280,-122.250530 ,±104ft,38.337650,WGS 84,BLDG Facade: South East Elevation,,,Your Watermark - See Settings
